frame_idx,timestamp,gesture,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
0,00:00:000,,0.5484209060668945,0.8118626475334167,-1.6704679239865072e-07,0.4824697971343994,0.743509829044342,0.03128337860107422,0.4195379316806793,0.74093097448349,0.051278334110975266,0.36852604150772095,0.7603781223297119,0.0683581754565239,0.33473700284957886,0.7629044651985168,0.08704471588134766,0.3911387026309967,0.826205849647522,0.02645782195031643,0.3175126910209656,0.8800214529037476,0.0426473505795002,0.3110722601413727,0.8648406267166138,0.06298132985830307,0.32174453139305115,0.8466657400131226,0.08042097091674805,0.39867690205574036,0.892282247543335,0.01956373080611229,0.32100245356559753,0.9363842010498047,0.03668900206685066,0.32081112265586853,0.9082974791526794,0.05667099729180336,0.33679360151290894,0.8826496005058289,0.07363760471343994,0.41426876187324524,0.9440910220146179,0.016038866713643074,0.3397858738899231,0.9811846613883972,0.03146647661924362,0.3321593403816223,0.9541021585464478,0.05129542201757431,0.3406098186969757,0.9239142537117004,0.06595312058925629,0.43632733821868896,0.9795836806297302,0.015734443441033363,0.3794540762901306,1.011798620223999,0.026555759832262993,0.356345534324646,0.9985593557357788,0.039883457124233246,0.3460143208503723,0.9824914932250977,0.05277548357844353
1,00:00:033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,00:00:067,,0.3288206160068512,0.7697457075119019,-8.852366306655313e-08,0.3846677839756012,0.7632185816764832,-0.02185841277241707,0.4351234436035156,0.8092400431632996,-0.03494470193982124,0.465573787689209,0.8695164918899536,-0.04572363197803497,0.4898648262023926,0.9214853048324585,-0.05565382540225983,0.4243658781051636,0.911475658416748,-0.025343747809529305,0.463829904794693,0.9844288229942322,-0.044202301651239395,0.48690611124038696,1.0240272283554077,-0.057848233729600906,0.5027011036872864,1.0526989698410034,-0.06627185642719269,0.3958139717578888,0.95256108045578,-0.02472609654068947,0.4276407063007355,1.0433003902435303,-0.0381116084754467,0.4489957094192505,1.0840312242507935,-0.045619383454322815,0.4638296961784363,1.1092689037322998,-0.05074143409729004,0.36569729447364807,0.9699031114578247,-0.026638153940439224,0.390372633934021,1.0579659938812256,-0.03932057321071625,0.4098755419254303,1.0963221788406372,-0.0405733659863472,0.4241754412651062,1.1242305040359497,-0.04068799689412117,0.33543840050697327,0.9717084169387817,-0.030659643933176994,0.3527759611606598,1.0457425117492676,-0.04097449406981468,0.36704114079475403,1.0828756093978882,-0.04050344601273537,0.37779688835144043,1.1114424467086792,-0.03881194442510605
3,00:00:100,,0.3483346402645111,0.8084725141525269,2.1351922896428732e-07,0.3989731967449188,0.8162885308265686,-0.015570716932415962,0.44685137271881104,0.8662235736846924,-0.02433919347822666,0.4752708077430725,0.9240102171897888,-0.03112448938190937,0.49824827909469604,0.9732558131217957,-0.03683925420045853,0.434770792722702,0.9703258872032166,-0.01464204490184784,0.4651103615760803,1.0339759588241577,-0.028184741735458374,0.484317809343338,1.0718984603881836,-0.039168212562799454,0.49822860956192017,1.103375792503357,-0.046089183539152145,0.408978134393692,0.9995379447937012,-0.015136778354644775,0.43256402015686035,1.075665831565857,-0.023507913574576378,0.4491399824619293,1.1215704679489136,-0.030039897188544273,0.4602726101875305,1.1604492664337158,-0.03485728055238724,0.38133469223976135,1.012033224105835,-0.01762569136917591,0.3978383541107178,1.0886363983154297,-0.026620322838425636,0.41128861904144287,1.1390042304992676,-0.027382533997297287,0.4209141135215759,1.1818021535873413,-0.027632880955934525,0.3512830138206482,1.0075994729995728,-0.021685505285859108,0.35943344235420227,1.0754892826080322,-0.029566962271928787,0.3691869378089905,1.118789553642273,-0.028109204024076462,0.3773725628852844,1.155485987663269,-0.025846874341368675
4,00:00:134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,00:00:168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,00:00:201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,00:00:235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,00:00:269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,00:00:302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,00:00:336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,00:00:370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,00:00:403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,00:00:437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,00:00:471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,00:00:504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,00:00:538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,00:00:572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,00:00:605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,00:00:639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,00:00:673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
